,Brand,Property,City,Brand Category,IG Post / Carousel,IG Highlight,IG Reels,Google Maps,New System,,
201,Westin,"The Westin Resort Ubud, Bali",Bali,D Upper Premium,"https://www.instagram.com/p/C4VPYeZrmf7/?igsh=cmZleXltcG96OWRi
https://www.instagram.com/p/C4X2fLGBGm0/?igsh=NmZncDM3eDJnd3hq 
https://www.instagram.com/p/C4Y22YsBpJV/?igsh=Mnhod3N4cWNtaGY1
https://www.instagram.com/p/C4cg-pNrxZc/?igsh=MWxyd2JkZTVjNHVwbA== 
https://www.instagram.com/p/C4e-vI8LVQB/?igsh=aHVwZmJudDYwMnk5 ",https://www.instagram.com/s/aGlnaGxpZ2h0OjE3ODk0NzA2NTQ4OTM0Mzgw?igshid=ZWI2YzEzYmMxYg==,"https://www.instagram.com/reel/CdyHX7jBpre/?igshid=MzRlODBiNWFlZA==
https://www.instagram.com/reel/CeXxpIOp21M/?igshid=ZWI2YzEzYmMxYg==",https://maps.app.goo.gl/NS2BuzkGTiUMxUk29,,,
202,Westin,The Westin Surabaya,Surabaya,D Upper Premium,https://www.instagram.com/p/Ci1Wd9gr1mG/?igshid=MzRlODBiNWFlZA==,https://www.instagram.com/s/aGlnaGxpZ2h0OjE4MDExNTcwMjMxMzA3MjI5?igshid=ZWI2YzEzYmMxYg==,https://www.instagram.com/reel/C89-9YdSuIs/?igsh=dnhlMmhtZms3c2Ns,https://maps.app.goo.gl/8aS9HpCnDQgnJY3C6,,,
203,Westin,The Westin Tokyo,Tokyo,D Upper Premium,https://www.instagram.com/p/DRBEhjaEkLD/?utm_source=ig_web_copy_link,https://www.instagram.com/stories/highlights/18077948573326670/,https://www.instagram.com/reel/DRBGKuDEuYV/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,https://maps.app.goo.gl/rw2Qgoi9YwE7Ydqz9,Y,,
204,Westin,The Westin Xi'an,Xi'an,D Upper Premium,"https://www.instagram.com/p/DGYQlmrp-pS/?igsh=MW9venJ1YzdycGpyag==
https://www.instagram.com/reel/DGYP08_pxS8/?igsh=MWx5cDkzdHEwdmZkaQ== 
https://www.instagram.com/p/DGYOEOHJaEe/?igsh=MXc1a3QxcTNwd2ZsMg== ",https://www.instagram.com/stories/highlights/18051606335167863/,"https://www.instagram.com/reel/DGYRPHKJZkB/?igsh=cWF4ZW1pOHFrYmgw
https://www.instagram.com/reel/DGYQtvlpjHm/?igsh=OG5leGRjNmJuZzdh 
https://www.instagram.com/reel/DGYP08_pxS8/?igsh=MWx5cDkzdHEwdmZkaQ== 
https://www.instagram.com/reel/DGYR-M8p5bs/?igsh=NTk5azZ5ZGlpM2R2 
https://www.instagram.com/reel/DGYQJ7AJtmR/?igsh=MXBtbnV2MnN4dGkzZQ== ",https://maps.app.goo.gl/f6t97RWcVp3hKruA7,,,
205,25hours,25hours Hotel The Oddbird,Jakarta,E Premium,https://www.instagram.com/p/DRYOkM0Egme/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,https://www.instagram.com/stories/highlights/17974768205956168/,https://www.instagram.com/reel/DRYPARSEi78/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,https://maps.app.goo.gl/FnqsQm89gm8zvD1N9,Y,,
206,Ascott,Ascott Chongqing Raffles City,Chongqing,E Premium,"https://www.instagram.com/p/DF7njCIpx6n/?igsh=ZHJhbjd2bDV3NjNh
https://www.instagram.com/p/DF7k22EpNkl/?igsh=NmVtNGJlYjQzaTZu ",https://www.instagram.com/p/DF7k22EpNkl/?igsh=NmVtNGJlYjQzaTZu,https://www.instagram.com/reel/DF78f-ipSZ6/?igsh=MXNzaHZkcDAwOWU5OA==,https://maps.app.goo.gl/fPwPUgDMkbfiw29U9?g_st=ic,,,
207,Canopy,Canopy by Hilton Osaka Umeda,Osaka,E Premium,https://www.instagram.com/p/DQy2R1LiWxr/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,https://www.instagram.com/stories/highlights/18048659744676697/,https://www.instagram.com/reel/DQ1kGQhAVq6/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,https://maps.app.goo.gl/iQvob4gsREhRoXnP9,Y,,
208,Carlton,Carlton Bangkok Sukumvit,Bangkok,E Premium,https://www.instagram.com/p/CZtuKqLBCO_/?igshid=MzRlODBiNWFlZA==,https://www.instagram.com/s/aGlnaGxpZ2h0OjE3OTgzMzAxMzE1MzUyNDUy?igshid=ZWI2YzEzYmMxYg==,,https://maps.app.goo.gl/dib9DRPdotMD3Qj18,,,
209,Crowne Plaza,Crowne Plaza Changi Airport Singapore,Singapore,E Premium,"https://www.instagram.com/p/DEV9CxxzZF6/?igsh=MWVkcTEyb21zNTR4bQ==
https://www.instagram.com/p/DETecqiyQjH/?igsh=MTFscDk3YWRiYW96dQ== ",https://www.instagram.com/s/aGlnaGxpZ2h0OjE4MDc0MjM2MzU3NzEyNzM0?igsh=Z3ZsN3kyODNoc2hz,"https://www.instagram.com/reel/DEU76ezS656/?igsh=YnN4Z2FyYzVtc3Fk
https://www.instagram.com/reel/DEXtPvVyH5R/?igsh=MWJ6Zzh3cmllM2preg== ",https://maps.app.goo.gl/ihp8NDEqZVphwpiA7?g_st=ic,,,
210,Design Hotels,21 Carpenter Singapore,Singapore,E Premium,https://www.instagram.com/p/C_0lcCnS5sd/?igsh=OXhmbjRtYnZjcHh3,https://www.instagram.com/s/aGlnaGxpZ2h0OjE4MDY4Njc0MTg5NTk4ODI3?igsh=MXI3NTVnaDdwZGFkcA==,"https://www.instagram.com/reel/C_LmElfyII6/?igsh=MWZkcXRnZms1dzg2Yg== 
https://www.instagram.com/reel/C_NBpnKS2mu/?igsh=MWNvYWVtYnRkOWFjNA== ",https://maps.app.goo.gl/8Mep4DHc3W2AVKPk6?g_st=ic,,,
211,Design Hotels,Else Kuala Lumpur 🗝️,Kuala Lumpur,E Premium,SOON,SOON,SOON,SOON,Y,,
212,Eastin,"Eastin Grand Hotel Sathorn, Bangkok",Bangkok,E Premium,,https://www.instagram.com/s/aGlnaGxpZ2h0OjE4MDE2OTk5NDQ0ODM4MzA5?igshid=ZWI2YzEzYmMxYg==,"https://www.instagram.com/reel/CaAQ0EjB3lo/?igshid=MzRlODBiNWFlZA==
https://www.instagram.com/reel/CZ4LEnShoaD/?igshid=ZWI2YzEzYmMxYg== ",https://maps.app.goo.gl/MFsSwGH367cMRrqv8?g_st=ic,,,
213,Five Elements,Five Elements Ubud,Bali,E Premium,,https://www.instagram.com/s/aGlnaGxpZ2h0OjE3OTM2Nzk2MTUyNzc2MTg5?igshid=ZWI2YzEzYmMxYg==,https://www.instagram.com/reel/CVRQEhIBbgV/?igshid=ZWI2YzEzYmMxYg==,https://maps.app.goo.gl/AwKio69jCiy3enpa8,Y,,
214,Gaia,The Gaia Hotel Beitou,Taipei,E Premium,"https://www.instagram.com/p/DCLmVneS0eZ/?igsh=MWJqeHh2YnpoYzVyeA==
https://www.instagram.com/p/DCjSoZgSD_s/?igsh=MWdmNnVpdHVpZWc4Zg== ",https://www.instagram.com/reel/DCE9yL-Sw8i/?igsh=Njg4aHI3djRqd25l,"https://www.instagram.com/reel/DCE9yL-Sw8i/?igsh=Njg4aHI3djRqd25l
https://www.instagram.com/reel/DCseoWwyOuo/?igsh=MTZkOGdqejFyMzR4Mw== ",https://maps.app.goo.gl/YqgWqjPbUxaECA2d6?g_st=ic,,,
215,Garrya,Garrya Bianti Yogyakarta 🗝️,Yogyakarta,E Premium,"https://www.instagram.com/p/DEzXVNPJd4o/?igsh=MTkwbHpxNmFjdTZybw== 
https://www.instagram.com/p/DEzXVNPJd4o/?igsh=MTkwbHpxNmFjdTZybw== 
https://www.instagram.com/p/DE3YMAozf9S/?igsh=cXNodjVpbmRkcnRu 
https://www.instagram.com/p/DE5bZYbTqNN/?igsh=MW1qcjMyZHhydXpjNw== ",https://www.instagram.com/s/aGlnaGxpZ2h0OjE4MDI3MjUyNzM3NjMyOTky?igsh=MWxsNThndmFzYjF2Ng==,"https://www.instagram.com/reel/DE05ZcDTTrJ/?igsh=MTgwYzBtZ2N1cHlqdQ== 
https://www.instagram.com/reel/DE05msBTdKx/?igsh=MzR5Y3Q1ZTZhMDF3 
https://www.instagram.com/reel/DE5anmMzBED/?igsh=MTd1cmRsaWFxbTc3ZA== ",https://maps.app.goo.gl/QcXcefQxSFRrwLfNA?g_st=ic,,,
216,Indigo,Hotel Indigo Bali Seminyak Beach,Bali,E Premium,SOON,SOON,SOON,SOON,Y,,
217,iNi Vie Hospitality,Kaamala Resort,Bali,E Premium,https://www.instagram.com/p/DEptnKWybRO/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,https://www.instagram.com/s/aGlnaGxpZ2h0OjE4MDIyNDg2MzU0ODkwNTg2?igshid=ZWI2YzEzYmMxYg==,"https://www.instagram.com/reel/DEpt_QRS2g5/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
https://www.instagram.com/reel/DEpuHS9SFbi/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA== 
https://www.instagram.com/reel/DEpuRJmSBJQ/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA== ",https://maps.app.goo.gl/YXay3mDrKTohwdBY6?g_st=ic,,,
218,JDV by Hyatt,EPISODE Daan Taipei,Taipei,E Premium,"https://www.instagram.com/p/DNDjlnYJf4L/?igsh=ZWZxc2JoYTJjNTRy
https://www.instagram.com/p/DNDgt5KpDEl/?igsh=MTd3cG5vbjc0dW9rYw== ",https://www.instagram.com/stories/highlights/18050046767217825/,https://www.instagram.com/reel/DNDiAT5pDG3/?igsh=bnhkejYxY2NvaWE4,https://maps.app.goo.gl/Tt3LfSt9TqMKkbXX8,,,
219,JEN,JEN Beijing by Shangri-La,Beijing,E Premium,"https://www.instagram.com/p/DGbM7FrT96y/?igsh=N2thbGQ1dmFmdDE=
https://www.instagram.com/p/DGeVYSwz6it/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA== 
https://www.instagram.com/p/DGeUkGAzKVk/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA== ",https://www.instagram.com/p/DGbM7FrT96y/?igsh=N2thbGQ1dmFmdDE=,"https://www.instagram.com/reel/DGbNkTJzD4b/?igsh=Y3JmNmt4M3R5aWJn
https://www.instagram.com/reel/DGbNEcczOeT/?igsh=ZGRiMXNqYWVtaHRk 
https://www.instagram.com/reel/DGgSoK1yoOf/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA== ",https://maps.app.goo.gl/4AiV8fMSs6ztLAsDA,,,
220,Le Méridien,Le Méridien Jakarta,Jakarta,E Premium,"https://www.instagram.com/p/C3RnmNiLjY4/
https://www.instagram.com/p/C3MnrwkrDgR/ 
https://www.instagram.com/p/C3Pa8WELPus/ ",https://www.instagram.com/stories/highlights/18036040918697271/,"https://www.instagram.com/p/C3XmWXWrSPg/
https://www.instagram.com/reel/C97wfNPyxh9/?igsh=MWk5Nm9iNnBtbWloMw== 
https://www.instagram.com/reel/DC8usu1pH4q/?igsh=MTIwYzI3dTN1Zm12Mw== ",https://maps.app.goo.gl/FdsRnSjv5P6Pvyei7,,,
221,Le Méridien,Le Méridien Saigon,Ho Chi Minh City,E Premium,"https://www.instagram.com/p/C_iChhNSfi9/?igsh=MTZmcjJzd2dnaDFweg==
https://www.instagram.com/p/C_mT_2pS8sM/?igsh=MWxzdHR4bnJqcTBlNw== ",https://www.instagram.com/s/aGlnaGxpZ2h0OjE4MjgxMTY2ODAyMjM5Mjcw?igsh=Z3hwODFkNzFmMjl6 ,"https://www.instagram.com/reel/C-71aN6SHDp/?igsh=ZncycWtrZDU0a3cy 
https://www.instagram.com/reel/C-87whwyLjT/?igsh=a2R3bjZkZmp6eTI0 ",https://maps.app.goo.gl/iLWVz14sj7dm2qLm8,,,
222,Marriott,"Phuket Marriott Resort, Merlin Beach",Phuket,E Premium,https://www.instagram.com/p/CaMZvKFrnwM/?igshid=MzRlODBiNWFlZA==,https://www.instagram.com/s/aGlnaGxpZ2h0OjE4MDI3Mjc4OTA1NzgyNzM4?igshid=ZWI2YzEzYmMxYg==,https://www.instagram.com/reel/CaI_hKNB8CG/?igshid=MzRlODBiNWFlZA==,https://maps.app.goo.gl/cyaaMnucSGCCAfRc7,,,
223,Marriott,Taipei Marriott,Taipei,E Premium,"https://www.instagram.com/p/DCTNdXWyAV_/?igsh=aTR0NDZycGhtbnlt
https://www.instagram.com/p/DCsfTYHSMqU/?igsh=bWlpOG13cHhrODVs ",https://www.instagram.com/s/aGlnaGxpZ2h0OjE4MDU5MzcyNjA4ODM3NTg4?igsh=MWh6NjlpaXdwZG9vOA==,"https://www.instagram.com/reel/DCOucELyAbf/?igsh=OTFxajlyeDBhZjFk
https://www.instagram.com/reel/DCUFRl6yQ50/?igsh=ejNpeTIxaXFlanVo 
https://www.instagram.com/reel/DCtkURRJ0rJ/?igsh=MTc0enF1bzFyOTMzbg== ",https://maps.app.goo.gl/EPTpfVcyNrbtKd79A?g_st=ic,,,
224,Marriott,Yogyakarta Marriott,Yogyakarta,E Premium,https://www.instagram.com/p/Cw1FIpzB1vJ/?igshid=MzRlODBiNWFlZA==,https://www.instagram.com/s/aGlnaGxpZ2h0OjE4MDI3Mjc4OTA1NzgyNzM4?igshid=ZWI2YzEzYmMxYg==,https://www.instagram.com/reel/CgGgqHRhOWd/?igshid=ZWI2YzEzYmMxYg==,https://maps.app.goo.gl/i7Ag9cddnGKLxgUq6,,,
225,MGallery,Hotel Naru Seoul MGallery Ambassador,Seoul,E Premium,SOON,SOON,SOON,SOON,Y,,
226,MGallery,AKI - MGallery Hong Kong,Hong Kong,E Premium,"https://www.instagram.com/p/DJVesbqSJGB/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA== 
https://www.instagram.com/p/DJTmoBepwg4/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA== ",https://www.instagram.com/stories/highlights/18054780536001840/,"https://www.instagram.com/reel/DJVfMERyuPk/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA== 
https://www.instagram.com/reel/DJVe1dOSzsW/?utm_source=ig_web_copy_link 
https://www.instagram.com/reel/DJTnFSIpU5D/?utm_source=ig_web_copy_link ",https://maps.app.goo.gl/9ReNCUcw7ziaGd7W6,,,
227,Mondrian,Mondrian Hong Kong,Hong Kong,E Premium,"https://www.instagram.com/p/DJN5UZApKiN/?utm_source=ig_web_copy_link 
https://www.instagram.com/p/DJMU1pUhz0G/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA== ",https://www.instagram.com/stories/highlights/18043576949434129/,"https://www.instagram.com/reel/DJRSCI4JBA9/?utm_source=ig_web_copy_link 
https://www.instagram.com/reel/DJMqrdjS9Bt/?utm_source=ig_web_copy_link 
https://www.instagram.com/reel/DJMnNLrSZ0S/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA== ",https://maps.app.goo.gl/cZ9q46cu5ufTu99G7,,,
228,Mondrian,Mondrian Los Angeles,Los Angeles,E Premium,"https://www.instagram.com/p/DM6WHqBzPmc/?igsh=NnN4cjlqMzNyZTR2
https://www.instagram.com/p/DM6UkZ-T40K/?igsh=MWxyMTJyZXViMDZkMQ== ",https://www.instagram.com/stories/highlights/17852165706509962/,"https://www.instagram.com/reel/DM6Wl2-zV3p/?igsh=MWs2b2Z1OGU4MzJnbg==
https://www.instagram.com/reel/DM6VC-Jzmt7/?igsh=MWVoajdlbzBzc2h3aw== ",https://maps.app.goo.gl/Cw5sPvS8diRaHq4f6,,,
229,Mondrian,Mondrian Seoul Itaewon,Seoul,E Premium,SOON,SOON,SOON,SOON,Y,,
230,Mondrian,Mondrian Singapore Duxton,Singapore,E Premium,"https://www.instagram.com/p/DEC45JkyrCV/?igsh=OHdjaDhkc3c1MWJw
https://www.instagram.com/p/DEGweJ3yMzU/?igsh=MWo3dmJwY3drZnJ2OA== ",https://www.instagram.com/reel/DEGpsN0Sy6h/?igsh=amo3c3BjZjQ1N2Vs,"https://www.instagram.com/reel/DEGpsN0Sy6h/?igsh=amo3c3BjZjQ1N2Vs
https://www.instagram.com/reel/DEJMbTHyTBr/?igsh=aGs2MmphcWcwdng2 
https://www.instagram.com/reel/DELxXlcyUb0/?igsh=OGlrbTRwamZndDli ",https://maps.app.goo.gl/31JmCK8vAqwRFvq77,,,
231,Mövenpick,Mövenpick City Center Jakarta,Jakarta,E Premium,"https://www.instagram.com/p/DBZDAQaSC6d/
https://www.instagram.com/p/DBaLkF-yU6S/?img_index=1 ",https://www.instagram.com/s/aGlnaGxpZ2h0OjE4MDI4MDg4MDMwNDgzMDM4?igsh=MWkzMDBya28ybnRyYw==,"https://www.instagram.com/reel/C9T4zxnSYEn/?igsh=amR6MDlyOXdzcW95
https://www.instagram.com/reel/DBZDAQaSC6d/ 
https://www.instagram.com/reel/DBcoghmyyZC/ 
https://www.instagram.com/reel/DIcFeUezaf9/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA== ",https://maps.app.goo.gl/Ue67adUAYUteUEHu5?g_st=ic,,,
232,Nobu,Hotel Nobu Manila City of Dreams,Manila,E Premium,SOON,SOON,SOON,SOON,,,
233,Padma,Padma Bandung,Bandung,E Premium,"https://www.instagram.com/p/DB0paW5TZKz/?igsh=cW5zeG44bG9oYm1i
https://www.instagram.com/p/DB0puJBzQq6/?igsh=MW5ib2x5aHNoZzBoNw== ",https://www.instagram.com/s/aGlnaGxpZ2h0OjE4MDM4NjUzMTc1MTg3NTM2?igsh=MWhkMWdjZGxlOHdlag==,"https://www.instagram.com/reel/DB0pjw_yRZg/?igsh=MWFqZmg0cjltc2Mybg==
https://www.instagram.com/reel/DB0p0Try_ne/?igsh=bXBqZ20xejV1ZGdw ",https://maps.app.goo.gl/qkpoK5L6WJDDJ9gX8?g_st=ic,,,
234,Ping Silhouette,Hotel des Artists,Chiang Mai,E Premium,,https://www.instagram.com/s/aGlnaGxpZ2h0OjE3ODg1OTcxOTc2OTY2Njc0?igshid=ZWI2YzEzYmMxYg==,https://www.instagram.com/reel/CcK_WbHOKat/?igshid=MzRlODBiNWFlZA==,https://maps.app.goo.gl/7RtnRtd55tjvakbp8,,,
235,Renaissance,"Renaissance Bali, Uluwatu",Bali,E Premium,,https://www.instagram.com/s/aGlnaGxpZ2h0OjE3OTEyODc1NzE4ODQ2NDc5?igshid=ZWI2YzEzYmMxYg==,,https://maps.app.goo.gl/wzLRtG3ufmW3gEXm7?g_st=ic,,,
236,RIHGA Hotels,Park Hotel Tokyo,Tokyo,E Premium,https://www.instagram.com/p/DRSOu2PCZCn/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,https://www.instagram.com/stories/highlights/18060568343553773/,https://www.instagram.com/reel/DRSPtTxiY9e/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,https://maps.app.goo.gl/K8ThPmX8rzVQ9XhdA,Y,,
237,Sala,"Sala Chaweng, Samui",Samui,E Premium,"https://www.instagram.com/p/CapEEtYBVlk/?igshid=MzRlODBiNWFlZA==
https://www.instagram.com/p/CaoB-qLhXs8/?igshid=ZWI2YzEzYmMxYg==",https://www.instagram.com/s/aGlnaGxpZ2h0OjE3OTg5NzY5Njc4MjgwNDgz?igshid=ZWI2YzEzYmMxYg==,"https://www.instagram.com/reel/Ccl8XIFhqNT/?igshid=MzRlODBiNWFlZA==
https://www.instagram.com/reel/CcXvPs5h_u_/?igshid=MzRlODBiNWFlZA==
https://www.instagram.com/reel/Cd13F0JhbPf/?igshid=ZWI2YzEzYmMxYg==",https://maps.app.goo.gl/ZMnwLnrzPWtXkXZw9,,,
238,Sala,"Sala Lanna, Chiang Mai",Chiang Mai,E Premium,https://www.instagram.com/p/CakUtEtB23K/?igshid=ZWI2YzEzYmMxYg==,https://www.instagram.com/s/aGlnaGxpZ2h0OjE4MTA4MjkxMTI0MzU3ODE2?igshid=ZWI2YzEzYmMxYg==,https://www.instagram.com/reel/CcK_WbHOKat/?igshid=MzRlODBiNWFlZA==,https://maps.app.goo.gl/8UMoouf4D5dBbxuf8,,,
239,Sala,Sala Rattanakhosin,Bangkok,E Premium,,https://www.instagram.com/s/aGlnaGxpZ2h0OjE3OTE2NjE0MjI1NzYwNDg4?igshid=ZWI2YzEzYmMxYg==,"https://www.instagram.com/reel/C7mbXNFhX2S/?igsh=MW9meHRydmppMXN2cA== 
https://www.instagram.com/reel/CaTIGRchsdo/?igshid=MzRlODBiNWFlZA== 
https://www.instagram.com/reel/CZ8B27NBMUM/?igshid=MzRlODBiNWFlZA==",https://maps.app.goo.gl/fLY2YcWL78195KTj7,,,
240,Sheraton,Sheraton Bali Kuta Resort,Bali,E Premium,"https://www.instagram.com/p/C42gOEIL7jG/?igsh=Y2s0bnpqZzMwMDFu 
https://www.instagram.com/p/C4w94juArM0/?igsh=bXNpcjVwZGlwM29l 
https://www.instagram.com/p/C4vExagrjsX/?igsh=MXY2MXZxemYxb3Uweg== ",https://www.instagram.com/s/aGlnaGxpZ2h0OjE3OTEzMjE2NDkxODE3NzEw?igsh=MW81ZXd5Y29kbjl2OA==,https://www.instagram.com/reel/C4zuFbGrraa/?igsh=NGNneHNmYjE1cWlu,https://maps.app.goo.gl/HVS7MZiiw3Y5P2kd9?g_st=ic,,,
241,Sheraton,Sheraton Bandung Hotel & Towers,Bandung,E Premium,https://www.instagram.com/p/Cw_4EglL7vy/?igshid=MzRlODBiNWFlZA==,https://www.instagram.com/s/aGlnaGxpZ2h0OjE4MDMxODE0MTkxNjY1MzMw?igshid=ZWI2YzEzYmMxYg==,,https://maps.app.goo.gl/DWv9WqAFkY2Fgg76A?g_st=ic,,,
242,Sheraton,"Sheraton Grand Jakarta, Gandaria City",Jakarta,E Premium,,https://www.instagram.com/s/aGlnaGxpZ2h0OjE3ODc4Mzc1Nzc1OTQ0MjAw?igshid=ZWI2YzEzYmMxYg==,,https://maps.app.goo.gl/pNfdmFQ7z2i7vdhC8?g_st=ic,,,
243,Sheraton,Sheraton Jakarta Soekarno-Hatta Airport,Jakarta,E Premium,https://www.instagram.com/p/DDYEJMyT67z/?igsh=aGo5ZzNoODNoc3A5,https://www.instagram.com/s/aGlnaGxpZ2h0OjE4MDMxMzE3NTYwMzg3NjU2?igsh=MXU5aG0wZ2FkMDZjcw==,"https://www.instagram.com/reel/DDcZ7Qpy5xw/?igsh=MXBobnU5NnQ0c2NxNQ==
https://www.instagram.com/reel/DDY0fWvpMHr/?igsh=MWp5ODBxejdkZDlvaQ== ",https://maps.app.goo.gl/qHyFtft86Jbowzsx5,,,
244,Sheraton,Sheraton Manila Bay,Manila,E Premium,https://www.instagram.com/p/C1Ok9wHLgi5/?igsh=MTM5ZTNuZzIxNGo1MA==,https://www.instagram.com/s/aGlnaGxpZ2h0OjE4MDI4NTM2NzY5NzQ3MzUx?igshid=ZWI2YzEzYmMxYg==,https://www.instagram.com/reel/CfMS74bh50Y/?igshid=ZWI2YzEzYmMxYg==,https://maps.app.goo.gl/uLNjuFFAhChTxHmD8,,,
245,Sheraton,"Sheraton Mustika, Yogyakarta",Yogyakarta,E Premium,https://www.instagram.com/p/Cwwjs9zL8gt/?igshid=MzRlODBiNWFlZA==,https://www.instagram.com/s/aGlnaGxpZ2h0OjE4MjE2NjkzMzM3MjY4NjAy?igshid=ZWI2YzEzYmMxYg==,https://www.instagram.com/reel/CggIQ-_sD1B/?igshid=ZWI2YzEzYmMxYg==,https://maps.app.goo.gl/wS6mJsp6EQnh1uW38,,,
246,Sheraton,"Sheraton Royal Orchid Hotel & Towers, Bangkok",Bangkok,E Premium,https://www.instagram.com/p/CxPEOEzBWak/?igshid=MzRlODBiNWFlZA==,https://www.instagram.com/s/aGlnaGxpZ2h0OjE4MDA3NTM3ODg2MTU2NDY4?igshid=ZWI2YzEzYmMxYg==,https://www.instagram.com/p/C8BPcWjS-KZ/,https://maps.app.goo.gl/DxfUfUoJLZacb1NEA,,,
247,The Standard,The Standard Bangkok Mahanakhon,Bangkok,E Premium,SOON,SOON,SOON,SOON,,,
248,The Standard,The Standard Singapore,Singapore,E Premium,"https://www.instagram.com/p/DD3rBe_pbey/?igsh=MXIxZDF4ZXF4MDMwZw==
https://www.instagram.com/p/DD6QmKqJxqL/?igsh=aGU5Zmk0aWR3NmF6 ",https://www.instagram.com/s/aGlnaGxpZ2h0OjE3ODYwODY0OTgzMzAzNDU5?igsh=MTRsNHY3ZnFuYzdydQ==,"https://www.instagram.com/reel/DD4SSpFpIxu/?igsh=cXMxb3F1NzkzZWNv
https://www.instagram.com/reel/DD7ac5NyzxF/?igsh=cTRqMmpvMjRzZTZj 
https://www.instagram.com/reel/DEAMwWOpM5N/?igsh=MWF4YXNwYXNlbTdmeg== ",https://maps.app.goo.gl/ThXVjuvz8CJYkQAW6,,,
249,Tinidee,"Tinidee Hide away Tonsai Beach, Krabi",Krabi,E Premium,"https://www.instagram.com/p/CgReEAgr2n_/?igshid=MzRlODBiNWFlZA==
https://www.instagram.com/p/CbF_T9BBKz1/?igshid=MzRlODBiNWFlZA==",https://www.instagram.com/s/aGlnaGxpZ2h0OjE4MjQ3NDAwNjQ3MTY4NjQ2?igshid=ZWI2YzEzYmMxYg==,"https://www.instagram.com/reel/CcDBdoOOzC4/?igshid=MzRlODBiNWFlZA==
https://www.instagram.com/reel/Cbe_C3VMt8Y/?igshid=ZWI2YzEzYmMxYg==",https://maps.app.goo.gl/ZrDdkVxEHZp9Wi8r6,,,
250,Traders,Traders Kuala Lumpur,Kuala Lumpur,E Premium,"https://www.instagram.com/p/DIp9cFIpLO8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA== 
https://www.instagram.com/p/DIlxlQdJdv9/?img_index=1 ",https://www.instagram.com/stories/highlights/17954802872947158/,"https://www.instagram.com/reel/DIp9y8QpfBu/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA== 
https://www.instagram.com/reel/DIlybijJ-IG/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA== 
https://www.instagram.com/reel/DIlyLhHpkVA/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA== 
https://www.instagram.com/reel/DIlxyBDJyp-/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA== ",https://maps.app.goo.gl/isecrCPtk8e9KV7u8,,,
251,Villa,"Ease Villas Uluwatu, Bali",Bali,E Premium,,https://www.instagram.com/s/aGlnaGxpZ2h0OjE3ODQyNzYwMzM3MTIyMDU1?igshid=ZWI2YzEzYmMxYg==,"https://www.instagram.com/reel/CWE0r9tBhiS/?igshid=MzRlODBiNWFlZA==
https://www.instagram.com/reel/CVp0d94h4IH/?igshid=MzRlODBiNWFlZA==
https://www.instagram.com/reel/CVoyJbOhP0U/?igshid=MzRlODBiNWFlZA==
https://www.instagram.com/reel/CV3If1oBPu7/?igshid=MzRlODBiNWFlZA==",https://maps.app.goo.gl/PC9spuqYhRALQqbZA?g_st=ic,,,
252,Villa,Suluban Cliff Bali Villa,Bali,E Premium,https://www.instagram.com/p/CXXoiXXrc2g/?igshid=MzRlODBiNWFlZA==,https://www.instagram.com/s/aGlnaGxpZ2h0OjE3OTg0NzE2MzEwNTk5NTA5?igshid=ZWI2YzEzYmMxYg==,"https://www.instagram.com/reel/C-NxdPzyF0R/?igsh=MW0wM2NreGhrNnc0MQ==
https://www.instagram.com/reel/CZHZHW8v1BD/?igshid=ZWI2YzEzYmMxYg==",https://maps.app.goo.gl/gHtjezFtRJLHNaJX8?g_st=ic,,,
